tip_label;region;family;Genera;hoarding_status;development_mode;fam_sys_known_nk50;fam_sys_inferred_nk50;incubation_period;in_nest_period;independ_period;time_after_fl_parents;fam_time;median_clutch_size;zoolrec_hits;brain_size;mov_min;mov_max;terr_sys;terr_sys_source;body_weight;weight_source;food_diversity;food_energy_mean;food_fibres_mean;habitat_gen_spec;flocking_tendency;flocking_reason;foraging.method;INTRA_COL;HET_COL;invertivore;aquatic;vertivore;carnivore;nectarivore;frugivore;granivore;plants;diet;Bio1_mean;Bio2_mean;Bio3_mean;Bio4_mean;Bio7_mean;Bio12_mean;Bio15_mean;altitude_mean;npp_mean;hoard;hoard2;type;strategy;strat_final;foodPCA1;foodPCA2;foodPCA3;foodPCA4;NestPlacement;A1;A2;A3;A4
Tyrannus_dominicensis;Neotropical;Tyrannidae;Tyrannus;control_species;altrical;no_fam;no_fam;14.5;17;35;65;30;3;41;1.036;0;3;territorial;hbw;45.5;hbw;1.295478416;141.36;4.54;generalist;usually;fam&migration;AerialSallying;acolonial;acolonial;50;20;10;0;0;20;0;0;omnivore;24.74290935;10.45221363;6.740505973;181.2582291;16.05491216;1334.649051;59.10260014;165.132543;5.59E+11;0;NA;NA;NA;no;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedElevated;-0.197807706;0.130128914;0.078170535;0.023587488
Tyrannus_forficatus;Nearctic;Tyrannidae;Tyrannus;control_species;altrical;no_fam;no_fam;15;15.4;NA;NA;NA;5;52;NA;3;3;breeding_terr;hbw;39.5;hbw;1.370967049;184.28;4.8;generalist;usually;forage_roost;AerialSallying;acolonial;acolonial;60;0;0;0;0;20;20;0;invertivore;16.60682785;13.90394542;3.811144072;790.6063878;36.30339662;782.9595076;42.10130525;458.9857964;3.03E+11;0;NA;NA;NA;no;-0.278958416;0.027994083;0.036485204;0.014085461;ExposedElevated;-0.278958416;0.027994083;0.036485204;0.014085461
Tyrannus_melancholicus;Neotropical;Tyrannidae;Tyrannus;control_species;altrical;no_fam;no_fam;15;19;14;NA;NA;3;44;NA;0;3;breeding_terr;hbw;36.95;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;AerialSallying;acolonial;colonial;100;0;0;0;0;0;0;0;invertivore;23.50289913;11.3779068;6.98276378;166.4255323;17.05663995;1670.358943;57.38650213;368.077802;7.30E+11;0;NA;NA;NA;no;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedElevated;-0.197807706;0.130128914;0.078170535;0.023587488
Tyrannus_savana;Neotropical;Tyrannidae;Tyrannus;control_species;altrical;family;family;15;NA;NA;NA;NA;2;30;0.75628;0;3;breeding_terr;hbw;31.89999962;hbw;0.88131;138.47;4.76;specialist;sometimes;fam&for&roost;AerialSallying;acolonial;acolonial;70;0;0;0;0;30;0;0;invertivore;22.17602778;11.97135047;6.426110473;234.374051;19.44420783;1417.284375;55.82666303;374.592389;6.44E+11;0;NA;NA;NA;no;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedElevated;-0.197807706;0.130128914;0.078170535;0.023587488
Tyrannus_tyrannus;Nearctic;Tyrannidae;Tyrannus;control_species;altrical;no_fam;no_fam;14.5;16.5;35;35;0;3;128;0.9842;3;3;breeding_terr;hbw;41;hbw;1.356794158;181.68;3.48;generalist;usually;mig&forage;AerialSallying;acolonial;acolonial;60;10;10;0;0;10;10;0;invertivore;6.076865594;12.50335201;3.045448563;1005.608526;41.45474233;734.074311;36.85664864;619.1761495;2.66E+11;0;NA;NA;NA;no;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedElevated;-0.197807706;0.130128914;0.078170535;0.023587488
Tyrannus_verticalis;Nearctic;Tyrannidae;Tyrannus;control_species;altrical;no_fam;no_fam;14;16;21;31;10;4;87;1.01528;3;3;breeding_terr;hbw;37.5;hbw;0.469015229;161.69;3.32;generalist;usually;migration;AerialSallying;acolonial;acolonial;90;0;0;0;0;10;0;0;invertivore;8.990290843;14.87006534;3.764876443;857.8161082;39.59043448;470.7113566;48.73032237;1191.871866;1.81E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Tyrannus_vociferans;Neotropical;Tyrannidae;Tyrannus;control_species;altrical;NA;NA;15.5;14;14;NA;NA;4;27;NA;0;3;;;43.2;hbw;0.921945157;164.58;3.1;generalist;sometimes;foraging;AerialSallying;acolonial;acolonial;80;0;10;0;0;10;0;0;invertivore;15.56408216;16.58947478;5.347405096;527.5399116;31.8100052;525.0535621;79.36593864;1635.840074;2.23E+11;0;NA;NA;NA;no;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedElevated;-0.197807706;0.130128914;0.078170535;0.023587488
Tyto_alba;Widespread;Tytonidae;Tyto;hoarder;altrical;no_fam;no_fam;33;59.5;80;90;10;7;2902;6.74436;0;0;breeding_terr;hbw;436.9;MG-hbw;0.921945157;199.31;0.62;generalist;no_flocks;no_flocks;AerialSallying;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;20.3222742;12.5539997;5.580751629;375.9536762;24.06345842;1014.137335;69.21810749;590.7292179;4.08E+11;1;Y;L;PR;provision;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_aurantia;Australia;Tytonidae;Tyto;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;0;;;521.71;Elton_GenAvg;2.22E-05;202.2;0.4;specialist;NA;NA;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;24.44303797;7.437130802;8.319831224;48.30168776;8.89535865;3582.101266;27;420.8556231;6.82E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_capensis;Africa;Tytonidae;Tyto;non_hoarder;altrical;no_fam;no_fam;31;42;21;30;10;4;74;5.41828;0;2;breeding_terr;hbw;393;hbw;0.921945157;199.31;0.62;generalist;no_flocks;no_flocks;AerialScreaning;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;21.11594127;12.6526707;6.543499094;191.8798999;19.80922382;1092.989618;80.49252081;1042.09873;5.71E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;ExposedGround;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_glaucops;Neotropical;Tytonidae;Tyto;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;5;6;NA;0;0;;;401.5;MG-hbw;0.469015229;202.2;0.4;generalist;NA;NA;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;23.95326203;10.98096257;7.357433155;123.1849198;14.80919786;1450.269519;46.16363636;404.4708171;6.44E+11;0;N;;N;no;0.349211642;-0.067693762;-0.382243057;-0.537649068;Cavity;0.349211642;-0.067693762;-0.382243057;-0.537649068
Tyto_inexspectata;Indomalayan;Tytonidae;Tyto;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;0;0;;;521.71;Elton_GenAvg;2.22E-05;202.2;0.4;specialist;NA;NA;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;24.16768953;8.329602888;8.276534296;34.58068592;10.00902527;1941.438628;21.35379061;518.1559633;8.90E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_longimembris;Widespread;Tytonidae;Tyto;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;5;18;NA;0;0;semi_colonial;hbw;352.5;MG-hbw;2.22E-05;202.2;0.4;generalist;NA;NA;AerialScreaning;colonial;acolonial;0;0;100;0;0;0;0;0;vertivore;21.85037786;9.620622068;4.882024793;407.4231089;22.12978929;1656.469864;73.01565408;421.4626573;4.48E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;ExposedGround;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_nigrobrunnea;Indomalayan;Tytonidae;Tyto;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;0;;;521.71;Elton_GenAvg;2.22E-05;202.2;0.4;specialist;NA;NA;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;25.24444444;7.591666667;7.722222222;40.175;9.775;2393.277778;33.72222222;328.8586957;8.41E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_novaehollandiae;Australia;Tytonidae;Tyto;non_hoarder;altrical;no_fam;no_fam;35;80;60;70;10;3;60;8.77492;0;0;breeding_terr;hbw;756.25;hbw;0.921945157;199.31;0.62;specialist;no_flocks;no_flocks;AerialSallying;acolonial;acolonial;10;0;90;0;0;0;0;0;vertivore;20.47904721;12.86073999;5.179487735;416.4972172;24.9007294;752.9701018;62.93878337;257.2984158;3.13E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_rosenbergii;Indomalayan;Tytonidae;Tyto;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;0;;;521.71;Elton_GenAvg;2.22E-05;202.2;0.4;generalist;NA;NA;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;24.69906388;8.183314978;7.927312775;44.14157489;10.28050661;2125.795705;30.67676211;414.5747906;8.24E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_sororcula;Australia;Tytonidae;Tyto;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;0;0;;;521.71;Elton_GenAvg;2.22E-05;202.2;0.4;specialist;NA;NA;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;21.41764706;6.170588235;7.576470588;81.73529412;8.105882353;2685;23.94117647;1093;4.79E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_soumagnei;Africa;Tytonidae;Tyto;non_hoarder;altrical;no_fam;no_fam;NA;NA;NA;NA;10;NA;13;NA;0;0;unknown;hbw;323;hbw;2.22E-05;202.2;0.4;generalist;NA;unknown;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;20.17012278;10.79931787;6.562482947;226.4446112;16.3165075;1700.802183;76.19236016;873.2096618;9.41E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Tyto_tenebricosa;Australia;Tytonidae;Tyto;non_hoarder;altrical;no_fam;no_fam;42;90;120;130;10;2;40;13.1572;0;0;year_round_terr;hbw;806.25;hbw;2.22E-05;202.2;0.4;specialist;no_flocks;no_flocks;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;21.41726342;9.769789018;7.149701051;179.6037867;14.88978764;2341.087279;31.49323071;517.6567379;7.29E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;Cavity;0.31403525;-0.125587032;-0.410031609;-0.547210282
Upupa_epops;Palearctic;Upupidae;Upupa;control_species;altrical;coop;coop;16;30;30;NA;NA;5;486;1.187484615;0;3;breeding_terr;hbw;68;hbw;0.721947394;179.08;2.16;generalist;sometimes;migration;GroundGeneralist;acolonial;acolonial;90;0;10;0;0;0;0;0;invertivore;11.29255623;11.85115978;3.588253293;844.3639771;36.03829442;625.0405499;76.05127981;936.1498485;1.95E+11;0;NA;NA;NA;no;-0.236063387;-0.015471949;-0.075061841;-0.179166182;Cavity;NA;NA;NA;NA
Uraeginthus_angolensis;Africa;Estrildidae;Uraeginthus;control_species;altrical;family;family;11.5;19;14;NA;NA;4;31;NA;1;1;semi_colonial;hbw;9.899999619;hbw;0.88131;293;5.26;generalist;sometimes;family;GroundGeneralist;semi;acolonial;30;0;0;0;0;0;70;0;granivore;21.77971045;13.13553795;5.922062672;269.7951145;22.24265403;842.3440617;97.34295348;854.8474821;4.69E+11;0;NA;NA;NA;no;NA;NA;NA;NA;Cavity;NA;NA;NA;NA
Uraeginthus_bengalus;Africa;Estrildidae;Uraeginthus;control_species;altrical;NA;no_fam;13.5;18;14;NA;NA;4;43;0.44548;0;0;unknown;hbw;9.899999619;hbw;0.721947394;310.1;5.64;generalist;sometimes;foraging;GroundGeneralist;colonial;acolonial;20;0;0;0;0;0;80;0;granivore;25.35958854;13.49131561;6.631323761;164.5924671;20.5420776;975.600811;98.36641726;661.4658365;4.30E+11;0;NA;NA;NA;no;0.368848699;-0.510747773;0.216785543;0.054516851;Cavity;0.368848699;-0.510747773;0.216785543;0.054516851
Uraeginthus_granatinus;Africa;Estrildidae;Uraeginthus;control_species;altrical;family;family;12.5;17;NA;NA;NA;4;12;NA;0;0;breeding_terr;hbw;11.80000019;hbw;2.246450649;174.1638;6.67;generalist;sometimes;fam&forage;GroundGeneralist;acolonial;acolonial;20;0;0;0;20;20;30;10;omnivore;20.59027506;15.53331086;5.720572372;368.6019484;27.05816086;541.5296636;95.44549316;1074.254542;2.66E+11;0;NA;NA;NA;no;0.416041166;-0.317560216;0.277996799;0.070680824;Cavity;0.416041166;-0.317560216;0.277996799;0.070680824
Uragus_sibiricus;Palearctic;Fringillidae;Uragus;control_species;altrical;NA;no_fam;11.5;13.5;NA;NA;NA;6;27;NA;0;3;breeding_terr;hbw;17.55714362;hbw;1.846453186;176.1314;10.99;generalist;usually;foraging;Gleaning;acolonial;acolonial;10;0;0;0;0;20;40;30;omnivore;-1.724037086;12.40193676;2.481142181;1371.012495;50.72026194;524.4444312;78.41480841;1024.841856;1.77E+11;0;NA;NA;NA;no;0.516880558;-0.547781067;0.173422854;0.035292016;ExposedElevated;0.516880558;-0.547781067;0.173422854;0.035292016
Uria_aalge;Holarctic;Alcidae;Uria;control_species;precocial;no_fam;no_fam;32.4;23;60;60;0;1;1182;NA;3;3;colonial;hbw;994.5;hbw;0.469015229;113.68472;0.62;generalist;usually;colonialbreeding;Aquatic;colonial;acolonial;0;100;0;0;0;0;0;0;aquatic;2.877514528;6.20196692;2.770116227;605.7291685;23.31665177;972.057443;30.10281627;72.28236246;36556555264;0;NA;NA;NA;no;0.16349191;-0.097238361;-0.273332407;-0.246242236;ExposedElevated;0.16349191;-0.097238361;-0.273332407;-0.246242236
Uria_lomvia;Holarctic;Alcidae;Uria;control_species;precocial;no_fam;no_fam;33;24;45;45;0;1;468;5.4908;3;3;colonial;hbw;945;hbw;1.156796396;112.81636;2.87;generalist;sometimes;unknown;Aquatic;colonial;acolonial;0;100;0;0;0;0;0;0;aquatic;-5.461137592;6.407822282;2.146147553;873.0114115;30.85850526;540.2967772;34.65075413;372.0174361;46041137510;0;NA;NA;NA;no;0.16349191;-0.097238361;-0.273332407;-0.246242236;ExposedElevated;0.16349191;-0.097238361;-0.273332407;-0.246242236
Urocissa_caerulea;Palearctic;Corvidae;Urocissa;hoarder;altrical;coop;coop;NA;NA;NA;NA;NA;6;3;NA;0;0;;;257;hbw;1.000018957;115.25;6.2;specialist;usually;family;Gleaning;acolonial;acolonial;50;0;10;0;0;40;0;0;omnivore;19.96090226;7.208646617;4.264661654;352.4635338;16.90977444;2613.045113;68.63909774;636.6580027;2.76E+11;1;Y;S;FP;sustenance;-0.197807706;0.130128914;0.078170535;0.023587488;ExposedElevated;-0.197807706;0.130128914;0.078170535;0.023587488
Urocissa_erythrorhyncha;Indomalayan;Corvidae;Urocissa;hoarder;altrical;NA;coop;NA;NA;NA;NA;NA;4;19;NA;0;0;;;160.4444444;hbw;2.121939582;172.573;2.72;specialist;usually;family;Gleaning;acolonial;acolonial;50;0;40;0;0;10;0;0;omnivore;18.26224523;9.474176435;3.665183537;600.0861932;27.0277813;1353.061761;77.62440318;600.0885629;3.70E+11;1;Y;S;FP;sustenance;-0.129139231;0.058559588;-0.079891012;-0.231526411;ExposedElevated;-0.129139231;0.058559588;-0.079891012;-0.231526411
Urocissa_flavirostris;Indomalayan;Corvidae;Urocissa;hoarder;altrical;NA;coop;NA;NA;NA;NA;NA;4;4;NA;0;0;;;149;hbw;1.485491605;158.75;3.38;specialist;usually;family;Gleaning;acolonial;acolonial;50;0;30;0;0;20;0;0;omnivore;13.99527954;10.36326477;4.264899789;482.1421414;24.163423;1614.277426;90.59731013;2019.711128;3.95E+11;1;Y;S;FP;sustenance;-0.067092199;0.140268045;-0.041171217;-0.212697077;ExposedElevated;-0.067092199;0.140268045;-0.041171217;-0.212697077
Urocissa_ornata;Indomalayan;Corvidae;Urocissa;unknown_hoarding_status;altrical;NA;coop;NA;NA;NA;NA;NA;3;2;NA;0;0;;;196;hbw;1.921941819;190.06;4.36;specialist;usually;family;Gleaning;acolonial;acolonial;40;0;20;0;0;20;20;0;omnivore;24.6390625;8.403125;7.015625;68.5296875;11.9140625;3182.359375;37.265625;465.0229885;6.36E+11;0;N;;N;no;-0.167627035;0.056487765;-0.057710278;-0.195946767;ExposedElevated;-0.167627035;0.056487765;-0.057710278;-0.195946767
Urocissa_whiteheadi;Indomalayan;Corvidae;Urocissa;unknown_hoarding_status;altrical;NA;coop;NA;NA;NA;NA;NA;5;2;NA;0;0;;;177.33;Elton_GenAvg;0.970969586;126.86;5.48;specialist;usually;foraging;Gleaning;acolonial;acolonial;50;0;10;0;0;40;0;0;omnivore;21.45670103;8.994909794;4.605047251;365.5855026;19.43507302;1711.417741;84.57946735;665.7827399;5.77E+11;0;N;;N;no;-0.119682221;0.204279875;0.103036326;0.028015281;ExposedElevated;-0.119682221;0.204279875;0.103036326;0.028015281
Urocolius_indicus;Africa;Coliidae;Urocolius;control_species;altrical;coop;coop;13;17;NA;NA;NA;3;21;1.10852;2;2;breeding_terr;hbw;52.7;hbw;1.156796396;57.2476;11.1;specialist;usually;family;Gleaning;colonial;acolonial;0;0;0;0;10;70;0;20;frugivore;20.05134149;14.56015469;5.659521241;354.8109339;25.67184595;585.2134677;89.49987377;953.1911301;3.09E+11;0;NA;NA;NA;no;0.605761873;0.361067697;0.024048404;-0.038578032;ExposedElevated;0.605761873;0.361067697;0.024048404;-0.038578032
Urocolius_macrourus;Africa;Coliidae;Urocolius;control_species;altrical;NA;coop;11;21;42;NA;NA;2;14;1.036;2;2;year_round_terr;hbw;45.5;hbw;0.88131;49.6814;13.07;specialist;usually;fam&forage;Gleaning;acolonial;acolonial;0;0;0;0;0;70;0;30;frugivore;25.87090798;14.08494335;6.609351109;212.0227119;21.72325011;527.6646889;114.9391583;662.7115329;2.30E+11;0;NA;NA;NA;no;0.605761873;0.361067697;0.024048404;-0.038578032;ExposedElevated;0.605761873;0.361067697;0.024048404;-0.038578032
Uroglaux_dimorpha;Australia;Strigidae;Uroglaux;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;0;0;;;281;Elton_PrimScale;1.000018957;187.75;1.5;generalist;NA;NA;AerialSallying;acolonial;acolonial;50;0;50;0;0;0;0;0;omnivore;25.44157672;7.796949789;8.245424683;58.48193336;9.426982637;2807.122947;21.8582825;281.7195848;8.95E+11;0;N;;N;no;0.082651844;-0.084760799;-0.304441069;-0.472685983;Cavity;0.082651844;-0.084760799;-0.304441069;-0.472685983
Urolestes_melanoleucus;Africa;Laniidae;Urolestes;non_hoarder;altrical;coop;coop;16;17;NA;NA;NA;4;0;NA;0;0;breeding_terr;hbw;98;hbw;0.921945157;179.08;2.16;specialist;usually;fam&forage;AerialSallying;acolonial;acolonial;70;0;20;0;0;10;0;0;invertivore;20.98723776;14.70750803;5.833812134;328.8593508;25.28735589;610.747732;95.61614062;1034.88798;3.25E+11;0;N;NA;N;no;-0.269463445;-0.005172012;-0.031484286;-0.103973882;ExposedElevated;-0.269463445;-0.005172012;-0.031484286;-0.103973882
Urotriorchis_macrourus;Africa;Accipitridae;Urotriorchis;non_hoarder;altrical;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;0;0;;;492;hbw;2.22E-05;202.2;0.4;specialist;NA;NA;AerialSallying;acolonial;acolonial;0;0;100;0;0;0;0;0;vertivore;24.88777719;10.11832589;7.795367878;72.95610447;12.97133302;1755.32608;50.28975049;425.7382026;8.04E+11;0;N;;N;no;0.31403525;-0.125587032;-0.410031609;-0.547210282;ExposedElevated;0.31403525;-0.125587032;-0.410031609;-0.547210282
Vanellus_albiceps;Africa;Charadriidae;Vanellus;control_species;precocial;NA;no_fam;NA;NA;NA;NA;NA;3;15;2.46568;2;2;breeding_terr;hbw;201;hbw;1.156796396;145.93596;3.97;specialist;sometimes;NA;GroundGeneralist;colonial;acolonial;10;80;0;0;0;0;0;0;aquatic;25.37283423;11.86707227;6.904287919;140.5283759;17.6382099;1335.688248;79.09318451;448.2736818;5.84E+11;0;NA;NA;NA;no;-0.271605429;-0.004191754;-0.012505281;-0.037886095;ExposedGround;-0.271605429;-0.004191754;-0.012505281;-0.037886095
Vanellus_armatus;Africa;Charadriidae;Vanellus;control_species;precocial;no_fam;no_fam;29;NA;40;70;30;3;35;2.00984;0;0;breeding_terr;hbw;163.5;hbw;2.22E-05;173.3;2.6;specialist;usually;fam&forage;GroundGeneralist;acolonial;acolonial;40;60;0;0;0;0;0;0;aquatic;20.23257309;14.48274793;5.851402279;318.3921172;24.84003398;690.6169321;89.64155164;1055.04898;3.72E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Vanellus_chilensis;Neotropical;Charadriidae;Vanellus;control_species;precocial;coop;coop;NA;NA;NA;NA;NA;4;41;2.55;0;0;semi_colonial;hbw;327;hbw;0.469015229;166.67608;2.38;generalist;usually;family;GroundGeneralist;semi;acolonial;50;50;0;0;0;0;0;0;omnivore;21.50692268;11.49933303;6.550324602;210.7424275;18.3469222;1436.332113;55.96704221;391.6511541;6.37E+11;0;NA;NA;NA;no;-0.271605429;-0.004191754;-0.012505281;-0.037886095;ExposedGround;-0.271605429;-0.004191754;-0.012505281;-0.037886095
Vanellus_cinereus;Indomalayan;Charadriidae;Vanellus;control_species;precocial;no_fam;no_fam;NA;NA;NA;NA;NA;4;29;NA;3;3;;;266;hbw;2.22E-05;173.3;2.6;generalist;usually;NA;GroundGeneralist;acolonial;acolonial;0;100;0;0;0;0;0;0;aquatic;3.790203185;11.93397035;2.314047227;1389.788018;50.79774849;686.713564;97.05886875;250.6370129;2.21E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Vanellus_coronatus;Africa;Charadriidae;Vanellus;control_species;precocial;family;family;NA;NA;31;271;240;2;53;2.19064;0;0;semi_colonial;hbw;163;hbw;2.22E-05;173.3;2.6;generalist;usually;family;GroundGeneralist;colonial;acolonial;100;0;0;0;0;0;0;0;invertivore;20.99389701;14.24412815;6.250391218;275.1194116;23.22941598;629.2278858;89.46677338;1021.059642;3.30E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Vanellus_crassirostris;Africa;Charadriidae;Vanellus;control_species;precocial;NA;NA;NA;NA;NA;NA;NA;3;23;NA;0;0;breeding_terr;hbw;195;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;GroundGeneralist;acolonial;acolonial;0;100;0;0;0;0;0;0;aquatic;22.53200716;12.9507824;6.664865649;176.1980071;19.83586234;1004.266452;85.55694488;953.7576227;5.71E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Vanellus_gregarius;Palearctic;Charadriidae;Vanellus;control_species;precocial;no_fam;no_fam;NA;NA;NA;NA;NA;4;99;NA;3;3;breeding_terr;hbw;205;hbw;0.469015229;159.1838;4.41;generalist;usually;migration;GroundGeneralist;colonial;acolonial;90;0;0;0;0;0;10;0;invertivore;3.890644536;11.07022996;2.252038168;1338.709403;48.1038972;280.1040471;30.28165101;278.8720239;75961483440;0;NA;NA;NA;no;-0.229060569;-0.073784738;0.011484662;0.085603348;ExposedGround;-0.229060569;-0.073784738;0.011484662;0.085603348
Vanellus_indicus;Indomalayan;Charadriidae;Vanellus;control_species;precocial;NA;NA;NA;NA;NA;NA;NA;4;62;NA;0;3;breeding_terr;hbw;170;hbw;2.22E-05;173.3;2.6;generalist;NA;NA;GroundGeneralist;acolonial;acolonial;60;40;0;0;0;0;0;0;invertivore;23.24994853;12.24724376;4.516698179;501.0578024;28.06361736;997.7321695;100.7918531;552.4762305;2.59E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Vanellus_leucurus;Palearctic;Charadriidae;Vanellus;control_species;precocial;NA;no_fam;NA;NA;NA;NA;NA;4;71;NA;0;3;semi_colonial;hbw;148.5;hbw;2.22E-05;173.3;2.6;specialist;usually;NA;GroundGeneralist;colonial;acolonial;20;80;0;0;0;0;0;0;aquatic;15.02665642;13.1848864;3.240584641;979.515699;40.61171844;194.5363846;71.15735558;438.5627449;46997724501;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Vanellus_lugubris;Africa;Charadriidae;Vanellus;control_species;precocial;family;family;NA;NA;32;272;240;3;15;NA;0;3;semi_colonial;hbw;113.5;hbw;0.721947394;207.5;3.36;generalist;usually;family;GroundGeneralist;colonial;acolonial;70;10;0;0;0;0;20;0;invertivore;23.46117124;11.17777778;7.067508418;133.1827898;15.97837422;1239.375878;73.74033189;670.4114562;6.22E+11;0;NA;NA;NA;no;-0.220266232;-0.107569107;0.110024207;0.037303676;ExposedGround;-0.220266232;-0.107569107;0.110024207;0.037303676
Vanellus_melanopterus;Africa;Charadriidae;Vanellus;control_species;precocial;family;family;NA;NA;31;271;240;3;18;NA;0;3;breeding_terr;hbw;166.5;hbw;0.469015229;166.67608;2.38;generalist;usually;family;GroundGeneralist;colonial;acolonial;80;20;0;0;0;0;0;0;invertivore;19.03831647;13.89351734;7.085315784;164.5365092;19.70581475;997.0855515;77.8197623;1558.750044;5.12E+11;0;NA;NA;NA;no;-0.271605429;-0.004191754;-0.012505281;-0.037886095;ExposedGround;-0.271605429;-0.004191754;-0.012505281;-0.037886095
Vanellus_miles;Australia;Charadriidae;Vanellus;control_species;precocial;family;family;30.5;0;56;236;180;4;79;2.9526;0;3;breeding_terr;hbw;335;hbw;0.921945157;176.2838;4.79;generalist;usually;family;GroundGeneralist;acolonial;acolonial;60;20;0;0;0;0;10;10;invertivore;21.42054743;13.29848947;5.147878837;450.8779822;26.17207537;703.5968718;60.86985109;241.7195014;2.48E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
Vanellus_senegallus;Africa;Charadriidae;Vanellus;control_species;precocial;family;family;NA;NA;40;280;240;3;10;NA;0;3;breeding_terr;hbw;237;hbw;0.469015229;190.4;2.98;generalist;sometimes;family;GroundGeneralist;colonial;acolonial;30;60;0;0;0;0;10;0;aquatic;24.11377265;13.54505773;6.423442865;192.8791252;21.30115019;981.6006363;97.17924018;758.2238451;4.54E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedGround;-0.292780471;0.006335009;0.026693431;0.011634769
